SAPID,Instalacao,Transformador,N_Serie_LABELEC,Data Colheita,2FAL,Diagnostico_furanicos,H2,CH4,C2H2,C2H4,C2H6,CO,CO2,O2,N2,Diagnostico_AC,COR,Massa_Volumica,Tensao_Interfacial,Tensao_Disruptiva,Indice_Acidez,Teor_Agua,Tangente_Delta_90,Diagnostico_FQ,Recomendacoes
280190590,SE PORTAGEM,TR 1,LEL 12867,2012-03-08,0.12,,2.4,2.2,1.0,7.8,2.1,52.0,1.63,33.4,69.1,,1.0,0.8694,36.2,83.6,0.012,3.6,0.009,,
280190590,SE PORTAGEM,TR 1,LEL 12867,2013-02-19,0.09,,7.0,3.3,1.6,20.1,4.0,67.4,1.52,29.8,60.0,,1.0,0.8693,35.8,72.6,0.008,7.3,0.004,,
280190590,SE PORTAGEM,TR 1,LEL 12867,2014-03-26,0.1,,6.3,3.9,1.0,36.6,7.0,44.0,1.49,29.2,63.4,,0.5,0.8693,31.1,52.4,0.009,13.1,0.016,,
280190590,SE PORTAGEM,TR 1,LEL 12867,2015-01-29,0.1,Sintomas de degradação ligeira do papel antes da substituição do óleo.,7.0,5.0,2.0,78.0,16.0,68.0,1.3,26.6,61.4,Estado normal,1.0,0.8694,33.0,95.0,0.02,7.0,0.005,Conforme.,Nova colheita dentro de cerca de 6 meses.
280190590,SE PORTAGEM,TR 1,LEL 12867,2016-01-13,0.09,Sintomas de degradação ligeira do papel antes da substituição do óleo.,4.0,5.0,1.0,76.0,19.0,60.0,1.61,28.1,62.5,Estado normal,1.0,0.8694,33.0,76.0,0.02,8.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190590,SE PORTAGEM,TR 1,LEL 12867,2017-01-05,0.09,Sintomas de degradação ligeira do papel isolante.,6.0,5.0,1.0,85.0,22.0,66.0,1.39,32.3,73.4,Estado normal,1.0,0.8693,34.0,91.0,0.02,5.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190590,SE PORTAGEM,TR 1,LEL 12867,2018-01-02,0.11,Papel normal,3.0,3.0,1.0,67.0,18.0,59.0,1.35,29.2,67.6,Estado normal,0.5,0.8693,34.0,72.0,0.02,7.0,0.01,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190590,SE PORTAGEM,TR 1,LEL 12867,2019-02-14,0.1,Sintomas de degradação ligeira do papel antes da substituição do óleo.,3.0,5.0,1.0,35.0,11.0,53.0,1.39,28.7,64.5,Estado normal,1.0,0.8693,34.0,94.0,0.02,4.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190590,SE PORTAGEM,TR 1,LEL 12867,2020-01-22,0.07,Sintomas de degradação ligeira do papel antes da substituição do óleo.,4.0,3.0,1.0,22.0,8.0,53.0,1.38,34.3,73.4,Estado normal,1.0,0.8693,34.0,79.0,0.02,4.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190591,SE PORTAGEM,TR 2,LEL 12865,1996-03-19,,,5.0,4.0,3.0,31.0,4.0,118.0,2.2,26.9,69.3,,4.5,0.861,20.5,71.2,0.067,6.6,0.029,,
280190591,SE PORTAGEM,TR 2,LEL 12865,1997-02-06,0.46,,3.0,2.0,4.0,17.0,3.0,83.0,1.5,23.2,58.4,,4.5,0.86,20.6,72.0,0.067,17.8,0.03,,
280190591,SE PORTAGEM,TR 2,LEL 12865,1998-06-04,0.58,,6.8,4.5,7.5,24.0,3.6,104.0,1.6,25.0,73.0,,4.0,0.862,21.0,92.1,0.088,13.4,0.026,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2000-03-15,0.55,,5.3,3.4,2.1,48.0,9.0,69.0,1.42,27.0,67.0,,4.5,0.863,21.4,41.5,0.078,19.2,0.037,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2002-02-11,0.48,,5.1,2.5,1.1,30.0,8.1,102.2,1.43,28.2,107.4,,4.5,0.861,18.2,90.8,0.08,7.9,0.035,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2002-12-04,0.58,,4.4,2.6,2.4,22.7,5.4,116.7,1.44,29.5,71.4,,4.5,0.861,18.8,53.3,0.093,12.2,0.032,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2004-02-26,0.5,,8.1,2.3,1.6,19.8,4.6,109.9,1.61,24.6,63.6,,4.5,0.866,18.2,67.9,0.069,12.4,0.036,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2005-03-23,0.79,,13.2,5.2,1.2,36.0,6.6,157.8,1.94,28.4,73.0,,4.5,0.8657,20.6,90.6,0.088,16.1,0.04,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2006-03-31,1.17,,8.4,3.2,1.0,49.1,9.1,120.4,2.42,31.4,73.6,,4.5,0.8657,17.5,58.7,0.142,13.2,0.042,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2007-02-02,1.14,,4.6,3.3,1.0,47.4,10.6,181.3,3.55,28.7,74.1,,4.0,0.8657,17.5,61.4,0.16,15.7,0.041,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2008-02-08,1.0,,8.6,2.3,1.4,19.6,5.8,134.1,2.81,29.5,71.4,,4.5,0.8659,17.6,73.8,0.1,14.4,0.039,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2009-01-15,,,,,,,,,,,,,0.5,0.8728,34.6,79.6,0.002,5.2,,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2009-02-26,0.16,,2.5,1.0,1.0,1.0,1.0,51.8,1.0,23.3,52.6,,1.0,0.8728,33.0,86.3,0.001,3.0,0.01,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2010-01-22,0.19,,1.8,1.8,1.0,1.0,1.0,135.8,2.11,34.7,76.2,,1.0,0.8728,34.1,79.0,0.007,6.6,0.01,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2011-02-25,0.17,,1.7,1.7,1.0,1.7,1.0,92.5,1.95,32.3,68.4,,1.0,0.8694,32.8,82.3,0.006,4.4,0.007,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2012-03-08,0.23,,7.4,1.6,1.0,1.7,1.0,89.7,1.74,34.0,70.2,,1.0,0.8694,33.6,92.1,0.012,3.9,0.01,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2013-02-19,0.2,,3.0,2.4,1.0,7.5,2.1,85.2,1.58,29.7,60.5,,1.0,0.8694,32.1,94.3,0.01,5.2,0.009,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2014-03-26,0.19,,3.3,2.8,1.0,15.1,3.5,66.8,1.53,28.0,63.4,,1.0,0.8693,33.0,57.8,0.011,7.1,0.008,,
280190591,SE PORTAGEM,TR 2,LEL 12865,2015-01-29,0.21,Sintomas de degradação significativa do papel antes da substituição do óleo.,1.0,2.0,1.0,19.0,5.0,75.0,1.24,25.7,59.8,Estado normal,1.0,0.8694,33.0,82.0,0.02,5.0,0.008,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190591,SE PORTAGEM,TR 2,LEL 12865,2016-01-13,0.18,Sintomas de degradação significativa do papel antes da substituição do óleo.,179.0,36.0,171.0,71.0,7.0,100.0,1.5,29.2,67.4,Descargas eléctricas,1.0,0.8694,32.0,86.0,0.02,3.0,0.005,Conforme.,Nova colheita dentro de cerca de 1 mês
280190591,SE PORTAGEM,TR 2,LEL 12865,2017-09-18,0.05,Sintomas de degradação significativa do papel antes da substituição do óleo.,5.0,4.0,1.0,2.0,9.0,108.0,1.0,17.4,56.3,Estado normal,0.5,0.8665,35.0,93.0,0.02,3.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190591,SE PORTAGEM,TR 2,LEL 12865,2018-01-02,0.05,Sintomas de degradação significativa do papel antes da substituição do óleo.,3.0,4.0,1.0,2.0,12.0,101.0,1.0,23.1,66.2,Estado normal,0.5,0.8665,35.0,92.0,0.02,6.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190591,SE PORTAGEM,TR 2,LEL 12865,2019-02-14,0.05,Sintomas de degradação significativa do papel antes da substituição do óleo.,8.0,7.0,1.0,2.0,14.0,85.0,1.39,22.0,64.5,Estado normal,0.5,0.8666,32.0,72.0,0.02,5.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190591,SE PORTAGEM,TR 2,LEL 12865,2020-01-22,0.05,Sintomas de degradação significativa do papel antes da substituição do óleo.,18.0,5.0,3.0,7.0,15.0,98.0,1.69,23.6,79.9,Estado normal,0.5,0.8666,30.0,97.0,0.02,4.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190592,SE LARANJEIRO,TR 1,LEL 12868,1996-01-25,,,9.0,8.0,2.0,78.0,12.0,156.0,3.2,27.0,71.3,,,,,,,,,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,1997-01-09,1.72,,9.0,6.0,3.0,46.0,9.0,137.0,2.4,24.7,63.3,,5.0,0.862,19.6,79.7,0.108,10.9,0.047,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,1998-01-08,1.53,,15.0,5.0,8.0,32.0,7.0,209.0,3.0,28.0,82.0,,5.0,0.861,18.3,91.9,0.096,9.9,0.043,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,1999-03-04,1.91,,8.2,4.3,2.7,28.2,5.0,258.3,3.03,25.0,75.5,,5.5,0.862,19.8,65.9,0.101,10.6,0.038,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2000-03-15,2.27,,6.2,3.3,1.4,24.0,4.9,175.0,2.52,23.0,68.0,,5.0,0.864,19.5,91.1,0.11,10.1,0.048,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2001-01-12,1.76,,9.1,4.1,2.2,21.4,4.5,214.5,2.76,21.4,63.2,,5.5,0.863,20.8,80.4,0.114,12.3,0.052,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2002-02-11,2.6,,2.6,2.8,1.0,13.4,3.2,246.3,2.76,18.3,77.4,,6.0,0.861,18.5,75.2,0.137,12.2,0.053,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2002-12-04,2.88,,3.8,3.0,1.0,7.1,2.6,259.0,3.07,19.3,59.3,,5.5,0.859,16.9,55.9,0.146,20.6,0.054,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2004-02-04,2.04,,2.4,2.5,1.2,5.8,2.6,155.0,2.86,25.7,64.1,,5.5,0.861,16.0,70.3,0.141,14.8,0.064,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2005-01-07,3.12,,11.2,3.5,1.9,7.5,2.4,162.4,2.79,26.7,71.7,,5.5,0.866,18.8,81.5,0.167,16.7,0.054,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2006-01-06,3.07,,7.4,3.7,2.7,17.3,4.0,167.7,3.89,31.4,75.2,,5.5,0.8655,16.3,76.4,0.262,14.4,0.058,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2007-02-02,2.72,,10.0,3.7,1.7,22.8,4.4,175.3,3.92,28.8,74.7,,5.0,0.8656,16.2,83.0,0.142,15.6,0.058,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2008-01-11,1.72,,6.0,2.7,1.1,20.1,3.6,108.0,2.72,18.9,48.7,,5.5,0.8656,16.2,72.6,0.182,16.0,0.068,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2009-02-26,0.44,,4.1,1.3,1.0,1.0,1.0,79.6,1.04,24.2,55.0,,1.0,0.8728,34.1,88.6,0.003,9.8,0.014,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2010-01-08,1.35,,1.6,3.0,1.0,1.0,1.4,146.1,4.45,34.1,79.2,,1.0,0.8728,31.8,80.0,0.007,5.4,0.007,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2011-01-07,1.53,,2.7,2.1,1.0,1.2,1.5,77.1,3.18,33.7,70.4,,1.0,0.8694,30.0,67.1,0.012,7.8,0.018,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2012-03-08,1.13,,16.9,2.7,1.4,4.4,1.7,85.6,2.65,34.7,73.0,,1.0,0.8695,29.3,81.6,0.013,6.7,0.015,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2013-01-08,1.2,,7.3,2.6,4.8,8.6,1.9,73.6,2.3,27.5,60.1,,1.0,0.8694,32.1,55.4,0.014,6.5,0.01,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2014-05-26,1.43,,9.7,5.7,1.0,25.6,5.1,97.5,3.14,29.4,68.0,,1.0,0.8694,31.7,87.6,0.026,12.4,0.023,,
280190592,SE LARANJEIRO,TR 1,LEL 12868,2015-03-26,1.32,Sintomas de degradação avançada do papel antes da substituição do óleo.,8.0,4.0,1.0,23.0,5.0,76.0,3.29,30.5,68.2,Estado normal,1.0,0.8694,30.0,81.0,0.02,7.0,0.015,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190592,SE LARANJEIRO,TR 1,LEL 12868,2016-03-18,1.06,Sintomas de degradação avançada do papel antes da substituição do óleo.,7.0,3.0,1.0,27.0,6.0,75.0,2.83,28.3,64.6,Estado normal,1.0,0.8694,32.0,78.0,0.04,5.0,0.013,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190592,SE LARANJEIRO,TR 1,LEL 12868,2017-02-24,1.18,Sintomas de degradação avançada do papel antes da substituição do óleo.,3.0,3.0,1.0,21.0,5.0,65.0,2.19,28.0,64.2,Estado normal,1.0,0.8694,32.0,66.0,0.02,3.0,0.018,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190592,SE LARANJEIRO,TR 1,LEL 12868,2018-07-12,1.34,Sintomas de degradação avançada do papel antes da substituição do óleo.,7.0,3.0,1.0,22.0,10.0,52.0,1.7,28.8,68.9,Estado normal,1.0,0.8695,30.0,75.0,0.02,8.0,0.02,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190592,SE LARANJEIRO,TR 1,LEL 12868,2019-07-29,1.14,Sintomas de degradação avançada do papel antes da substituição do óleo.,5.0,2.0,1.0,17.0,5.0,73.0,2.18,30.2,64.6,Estado normal,1.0,0.8694,32.0,48.0,0.02,8.0,0.022,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190592,SE LARANJEIRO,TR 1,LEL 12868,2020-07-09,1.03,Sintomas de degradação avançada do papel antes da substituição do óleo.,4.0,5.0,1.0,12.0,4.0,72.0,1.93,28.4,62.2,Estado normal,1.0,0.8694,31.0,83.0,0.02,8.0,0.017,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190593,SE LARANJEIRO,TR 2,LEL 12866,1996-01-25,,,14.0,10.0,7.0,80.0,9.0,115.0,2.3,27.0,67.6,,,,,,,,,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,1997-01-09,0.15,,11.0,6.0,10.0,73.0,9.0,82.0,2.2,23.9,58.7,,3.5,0.862,21.2,97.0,0.036,6.4,0.029,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,1998-01-08,0.26,,29.0,10.0,11.0,75.0,11.0,191.0,4.0,26.0,83.0,,3.5,0.861,21.0,92.2,0.04,9.7,0.026,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,1999-03-04,0.34,,10.5,8.4,4.8,92.0,14.9,178.0,3.41,27.2,81.5,,4.0,0.862,20.6,79.7,0.055,10.2,0.024,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2000-03-15,0.39,,4.2,5.4,2.9,88.0,16.0,112.0,2.8,25.0,66.0,,4.0,0.864,20.8,85.1,0.058,10.6,0.033,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2001-01-12,0.54,,9.7,6.6,3.6,85.1,16.1,176.6,3.12,23.7,68.7,,4.5,0.863,22.0,72.1,0.077,9.7,0.036,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2002-02-11,0.57,,2.4,3.4,1.0,46.2,12.0,198.6,2.73,24.7,88.3,,4.5,0.862,19.3,79.4,0.088,12.7,0.036,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2002-12-04,0.68,,3.9,3.0,1.0,18.7,6.1,247.2,2.81,23.6,71.3,,4.5,0.861,18.2,58.7,0.11,12.6,0.037,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2004-02-04,0.83,,2.8,2.8,1.6,8.3,2.8,201.8,2.89,24.1,64.9,,4.5,0.861,16.2,66.9,0.081,17.0,0.041,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2005-01-07,1.55,,14.3,5.1,4.5,13.8,3.3,346.1,4.07,20.2,69.9,,5.0,0.866,18.9,54.8,0.127,24.0,0.044,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2006-01-06,2.23,,6.7,5.0,3.3,30.4,5.3,247.4,4.72,26.3,71.7,,4.5,0.8665,16.4,78.0,0.225,18.9,0.047,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2007-02-02,2.56,,10.9,5.8,1.0,46.9,7.8,294.0,5.61,26.4,75.4,,5.0,0.8667,16.6,75.9,0.113,26.6,0.05,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2008-01-11,2.09,,7.2,5.1,3.2,44.1,7.0,266.1,5.21,24.1,67.6,,5.0,0.8667,16.2,60.9,0.15,24.1,0.052,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2009-02-26,0.86,,2.5,1.7,1.0,1.0,1.0,116.9,2.21,27.6,60.8,,1.0,0.8728,31.8,89.2,0.008,8.8,0.015,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2010-01-08,1.13,,1.5,2.4,1.0,1.0,1.2,140.0,3.93,33.3,76.8,,1.0,0.8728,31.6,77.4,0.007,7.9,0.006,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2011-01-07,1.31,,3.2,2.4,1.4,2.8,1.4,115.1,3.39,31.0,66.1,,1.0,0.8694,31.7,68.3,0.01,10.4,0.016,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2012-03-08,1.21,,16.9,3.1,3.2,9.0,2.0,105.2,3.15,34.1,71.9,,1.0,0.8695,29.8,84.7,0.012,9.1,0.015,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2013-01-08,1.21,,6.2,3.2,2.3,16.7,2.7,78.6,2.25,26.0,56.4,,1.0,0.8694,28.8,78.2,0.015,7.7,0.009,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2014-05-26,1.11,,9.2,5.9,2.4,44.6,6.5,91.7,2.65,29.4,67.9,,1.0,0.8694,32.3,67.9,0.025,13.6,0.016,,
280190593,SE LARANJEIRO,TR 2,LEL 12866,2015-03-26,1.18,Sintomas de degradação significativa do papel.,8.0,5.0,2.0,47.0,7.0,88.0,3.15,29.8,67.3,Estado normal,1.0,0.8694,30.0,71.0,0.02,10.0,0.012,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190593,SE LARANJEIRO,TR 2,LEL 12866,2016-03-18,0.96,Sintomas de degradação significativa do papel.,8.0,4.0,1.0,57.0,10.0,74.0,2.73,28.5,65.8,Estado normal,1.0,0.8694,30.0,85.0,0.02,7.0,0.013,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190593,SE LARANJEIRO,TR 2,LEL 12866,2017-02-24,1.14,Sintomas de degradação significativa do papel.,4.0,5.0,1.0,48.0,9.0,76.0,2.02,28.4,67.1,Estado normal,1.0,0.8694,30.0,87.0,0.02,7.0,0.005,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190593,SE LARANJEIRO,TR 2,LEL 12866,2018-07-12,1.23,Sintomas de degradação significativa do papel.,6.0,3.0,1.0,43.0,9.0,57.0,1.6,27.8,67.9,Estado normal,1.0,0.8695,30.0,88.0,0.02,11.0,0.018,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190593,SE LARANJEIRO,TR 2,LEL 12866,2019-07-29,1.17,Sintomas de degradação significativa do papel.,5.0,3.0,3.0,35.0,7.0,84.0,1.98,29.3,63.5,Estado normal,1.0,0.8694,31.0,61.0,0.02,8.0,0.016,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190593,SE LARANJEIRO,TR 2,LEL 12866,2020-07-09,1.07,Sintomas de degradação significativa do papel.,4.0,3.0,2.0,28.0,6.0,78.0,1.89,27.8,61.5,Estado normal,1.0,0.8694,29.0,58.0,0.02,11.0,0.016,Conforme.,Nova colheita com periodicidade pré-estabelecida
280190594,SE SEIXAL,TR 2,19454 C,1996-01-25,,,8.0,3.0,11.0,6.0,3.0,78.0,2.2,27.9,73.5,,3.0,0.853,23.2,80.0,0.028,16.0,0.024,,
280190594,SE SEIXAL,TR 2,19454 C,1997-01-14,0.05,,5.0,2.0,11.0,6.0,2.0,45.0,1.7,28.3,67.5,,,,,,,,,,
280190594,SE SEIXAL,TR 2,19454 C,1998-04-14,0.05,,4.0,2.0,13.0,8.0,2.0,54.0,1.7,26.0,75.0,,3.0,0.852,22.0,63.2,0.029,13.6,0.027,,
280190594,SE SEIXAL,TR 2,19454 C,1999-05-25,0.05,,4.9,2.2,14.0,10.0,2.4,38.0,1.5,27.0,62.0,,3.0,0.853,21.3,82.9,0.039,19.0,0.021,,
280190594,SE SEIXAL,TR 2,19454 C,2000-03-16,0.05,,2.1,1.5,10.0,8.2,2.1,23.0,1.4,25.0,59.0,,3.0,0.854,21.2,89.6,0.037,13.9,0.021,,
280190594,SE SEIXAL,TR 2,19454 C,2001-04-05,0.05,,3.5,1.3,5.4,3.3,1.4,39.0,1.24,24.0,58.0,,3.0,0.851,22.2,77.1,0.038,14.9,0.022,,
280190594,SE SEIXAL,TR 2,19454 C,2002-01-23,0.05,,2.0,1.9,3.4,2.9,1.4,63.5,1.86,35.6,98.6,,3.0,0.85,19.5,83.1,0.039,11.7,0.026,,
280190594,SE SEIXAL,TR 2,19454 C,2002-11-29,0.05,,5.0,1.7,3.6,1.5,1.1,75.0,1.7,24.7,64.3,,3.5,0.851,19.9,58.6,0.032,17.1,0.021,,
280190594,SE SEIXAL,TR 2,19454 C,2004-02-04,0.05,,4.1,1.7,4.2,1.5,1.0,55.6,1.66,27.2,64.1,,3.5,0.855,19.4,91.2,0.07,14.0,0.027,,
280190594,SE SEIXAL,TR 2,19454 C,2005-01-07,0.05,,7.8,2.2,8.4,2.8,1.2,81.3,2.43,30.5,73.6,,3.5,0.855,19.8,79.0,0.065,16.9,0.024,,
280190594,SE SEIXAL,TR 2,19454 C,2006-01-06,0.05,,4.4,2.2,6.6,5.0,1.6,75.3,2.89,32.9,75.3,,3.0,0.8564,18.7,76.0,0.097,16.9,0.027,,
280190594,SE SEIXAL,TR 2,19454 C,2007-02-01,0.05,,4.4,2.7,6.5,7.1,2.2,96.8,3.54,33.4,82.2,,3.0,0.8564,17.2,86.4,0.044,26.2,0.027,,
280190594,SE SEIXAL,TR 2,19454 C,2008-01-11,0.05,,4.6,2.3,6.7,9.4,2.4,81.3,3.43,29.9,70.7,,3.0,0.8565,18.9,64.2,0.081,21.6,0.026,,
280190594,SE SEIXAL,TR 2,19454 C,2009-09-17,0.05,,10.0,2.4,4.4,6.8,2.0,138.4,3.28,28.1,73.0,,3.0,0.8564,18.7,43.8,0.064,22.8,0.034,,
280190594,SE SEIXAL,TR 2,19454 C,2010-01-08,0.05,,4.9,2.2,3.8,5.9,1.9,86.4,3.26,34.7,83.6,,3.0,0.8565,17.9,87.3,0.092,19.4,0.032,,
280190594,SE SEIXAL,TR 2,19454 C,2011-01-07,0.05,,5.4,2.2,4.4,5.9,1.7,78.0,3.04,32.7,74.3,,3.5,0.8531,18.2,69.4,0.078,22.7,0.033,,
280190594,SE SEIXAL,TR 2,19454 C,2012-03-08,0.05,,3.4,2.4,7.8,7.7,2.0,93.7,3.18,31.1,79.3,,3.5,0.8531,16.2,54.2,0.074,20.0,0.032,,
280190594,SE SEIXAL,TR 2,19454 C,2013-01-07,0.05,,4.1,2.1,6.4,7.3,1.7,80.3,2.61,27.7,64.9,,3.5,0.8531,18.1,54.1,0.083,17.1,0.04,,
280190594,SE SEIXAL,TR 2,19454 C,2014-02-07,0.05,,5.2,1.0,6.4,14.4,3.2,57.9,2.76,30.2,66.4,,3.5,0.8531,17.6,79.3,0.091,19.0,0.034,,
280190594,SE SEIXAL,TR 2,19454 C,2015-01-15,0.09,Papel normal,6.0,4.0,6.0,17.0,3.0,88.0,2.55,26.9,64.6,Estado normal,3.5,0.8815,19.0,79.0,0.08,15.0,0.027,Valor de tensão interfacial não conforme,Nova colheita com periodicidade pré-estabelecida
280190594,SE SEIXAL,TR 2,19454 C,2016-01-13,0.1,Papel normal,3.0,2.0,3.0,9.0,2.0,70.0,2.78,29.6,69.2,Estado normal,3.5,0.8531,16.0,60.0,0.1,29.0,0.035,Valor tensão interfacial não adequado. Óleo com alguma degradação.,Nova colheita com periodicidade pré-estabelecida. Regeneração do óleo.
280190594,SE SEIXAL,TR 2,19454 C,2017-01-05,0.08,Papel normal,3.0,2.0,4.0,10.0,3.0,77.0,2.79,31.7,76.0,Estado normal,3.5,0.8531,18.0,80.0,0.08,15.0,0.026,Valor de tensão interfacial não conforme,Nova colheita com periodicidade pré-estabelecida
280190594,SE SEIXAL,TR 2,19454 C,2018-07-13,0.1,Papel normal,16.0,2.0,3.0,4.0,2.0,43.0,1.62,29.0,71.2,Estado normal,3.5,0.8532,17.0,69.0,0.11,15.0,0.031,Valor tensão interfacial não adequado. Óleo com alguma degradação.,Nova colheita com periodicidade pré-estabelecida. Regeneração do óleo.
280190594,SE SEIXAL,TR 2,19454 C,2019-08-02,0.1,Papel normal,5.0,2.0,4.0,5.0,2.0,67.0,2.06,29.4,64.4,Estado normal,3.5,0.8531,18.0,78.0,0.1,22.0,0.034,Valor tensão interfacial não adequado. Óleo com alguma degradação.,Nova colheita com periodicidade pré-estabelecida. Regeneração do óleo.
280190595,SE SEIXAL,TR 1,19453 C,1996-01-25,,,15.0,3.0,16.0,12.0,5.0,89.0,2.8,30.4,87.1,,3.0,0.851,22.7,94.0,0.048,7.4,0.02,,
280190595,SE SEIXAL,TR 1,19453 C,1997-01-14,0.05,,7.0,3.0,15.0,11.0,4.0,55.0,2.4,27.0,65.2,,,,,,,,,,
280190595,SE SEIXAL,TR 1,19453 C,1998-04-14,0.05,,10.0,3.0,18.0,13.0,4.0,78.0,2.6,27.0,82.0,,3.0,0.852,20.5,54.3,0.061,15.9,0.028,,
280190595,SE SEIXAL,TR 1,19453 C,1999-05-25,0.05,,8.0,3.0,18.0,17.0,4.2,64.0,2.24,27.0,71.0,,3.0,0.852,19.0,76.1,0.061,23.5,0.026,,
280190595,SE SEIXAL,TR 1,19453 C,2000-03-16,0.05,,4.4,2.3,14.0,15.0,4.6,24.0,2.36,29.0,73.0,,3.0,0.853,20.2,90.5,0.058,16.8,0.026,,
280190595,SE SEIXAL,TR 1,19453 C,2001-04-05,0.05,,3.6,1.4,7.6,5.9,2.1,47.0,1.7,21.0,53.0,,3.5,0.851,21.0,56.4,0.059,15.4,0.026,,
280190595,SE SEIXAL,TR 1,19453 C,2002-01-23,0.05,,2.7,2.1,7.0,5.9,2.4,61.8,2.13,35.6,97.0,,3.5,0.852,18.7,64.9,0.071,15.6,0.026,,
280190595,SE SEIXAL,TR 1,19453 C,2002-11-29,0.05,,8.1,2.4,8.1,3.4,1.8,110.3,2.25,25.8,70.6,,3.5,0.852,18.9,56.7,0.095,17.6,0.031,,
280190595,SE SEIXAL,TR 1,19453 C,2004-02-04,0.05,,5.2,2.2,6.5,2.7,1.4,77.6,2.28,28.2,66.9,,3.5,0.856,18.4,69.9,0.088,20.1,0.027,,
280190595,SE SEIXAL,TR 1,19453 C,2005-01-07,0.06,,7.2,2.7,11.2,4.4,1.8,77.2,2.77,31.4,72.8,,3.5,0.855,18.9,63.4,0.068,17.0,0.029,,
